# k_step gamma S_color
15 1.310000e-02 8.300000e-03
1000 2.000000e-04 1.118000e-01
100 9.000000e-04 1.030000e-01
65 2.600000e-03 1.065000e-01
50 3.200000e-03 9.170000e-02
40 4.200000e-03 6.920000e-02
30 6.000000e-03 2.450000e-02
26 8.000000e-03 4.480000e-02
23 8.800000e-03 5.660000e-02
20 1.180000e-02 2.570000e-02
18 1.150000e-02 2.090000e-02
17 1.560000e-02 7.600000e-03
16 1.610000e-02 3.380000e-02
15 1.700000e-02 1.280000e-02
1000 0.000000e+00 1.257000e-01
100 8.000000e-04 1.117000e-01
65 2.300000e-03 1.098000e-01
50 3.000000e-03 1.006000e-01
40 4.600000e-03 8.710000e-02
30 6.600000e-03 6.900000e-02
26 8.300000e-03 6.810000e-02
23 1.090000e-02 4.970000e-02
20 1.230000e-02 4.740000e-02
18 1.290000e-02 6.050000e-02
17 1.300000e-02 7.200000e-03
16 1.530000e-02 1.040000e-02
15 1.550000e-02 1.080000e-02
1000 0.000000e+00 1.305000e-01
100 1.300000e-03 1.033000e-01
65 2.000000e-03 1.034000e-01
50 4.600000e-03 7.080000e-02
40 5.100000e-03 8.420000e-02
30 7.500000e-03 6.240000e-02
26 7.400000e-03 1.510000e-02
23 8.700000e-03 1.320000e-02
20 1.150000e-02 2.050000e-02
18 1.340000e-02 1.930000e-02
17 1.300000e-02 1.900000e-02
16 1.450000e-02 6.800000e-03
15 1.550000e-02 7.200000e-03
1000 0.000000e+00 1.012000e-01
100 1.100000e-03 9.680000e-02
65 2.100000e-03 9.780000e-02
50 3.600000e-03 9.040000e-02
40 5.300000e-03 8.220000e-02
30 6.400000e-03 6.830000e-02
26 8.800000e-03 2.930000e-02
23 9.900000e-03 2.290000e-02
20 1.110000e-02 1.490000e-02
18 1.160000e-02 7.500000e-03
17 1.450000e-02 2.180000e-02
16 1.530000e-02 1.320000e-02
15 1.460000e-02 6.900000e-03
1000 0.000000e+00 1.314000e-01
100 1.100000e-03 1.114000e-01
65 1.700000e-03 8.980000e-02
50 3.400000e-03 9.990000e-02
40 4.500000e-03 8.380000e-02
30 6.900000e-03 7.970000e-02
26 8.000000e-03 7.560000e-02
23 9.200000e-03 5.360000e-02
20 9.300000e-03 1.940000e-02
18 1.350000e-02 2.460000e-02
17 1.340000e-02 2.600000e-03
16 1.530000e-02 4.000000e-03
15 1.660000e-02 1.190000e-02
1000 2.000000e-04 1.032000e-01
100 1.400000e-03 1.162000e-01
65 2.200000e-03 1.072000e-01
50 2.800000e-03 1.020000e-01
40 4.900000e-03 8.430000e-02
30 7.500000e-03 7.070000e-02
26 6.600000e-03 6.910000e-02
23 9.000000e-03 5.360000e-02
20 9.600000e-03 4.600000e-02
18 1.400000e-02 7.900000e-03
17 1.350000e-02 1.970000e-02
16 1.520000e-02 1.030000e-02
15 1.540000e-02 7.700000e-03
1000 1.000000e-04 1.422000e-01
100 1.700000e-03 5.180000e-02
65 2.700000e-03 1.041000e-01
50 2.900000e-03 9.050000e-02
40 5.300000e-03 9.920000e-02
30 8.000000e-03 3.930000e-02
26 7.300000e-03 9.000000e-03
23 9.900000e-03 2.570000e-02
20 1.200000e-02 3.220000e-02
18 1.340000e-02 2.210000e-02
17 1.280000e-02 1.930000e-02
16 1.730000e-02 1.830000e-02
15 1.640000e-02 2.700000e-02
1000 0.000000e+00 1.121000e-01
100 1.500000e-03 1.004000e-01
65 2.700000e-03 1.000000e-01
50 2.900000e-03 9.430000e-02
40 4.400000e-03 8.540000e-02
30 6.400000e-03 7.440000e-02
26 8.000000e-03 2.630000e-02
23 1.000000e-02 1.950000e-02
20 1.020000e-02 1.940000e-02
18 1.380000e-02 2.510000e-02
17 1.380000e-02 6.100000e-03
16 1.500000e-02 3.190000e-02
15 1.470000e-02 9.400000e-03
1000 0.000000e+00 1.055000e-01
100 1.700000e-03 1.050000e-01
65 1.800000e-03 1.022000e-01
50 3.300000e-03 8.870000e-02
40 3.800000e-03 8.250000e-02
30 7.500000e-03 3.880000e-02
26 7.200000e-03 4.900000e-02
23 9.600000e-03 3.300000e-02
20 1.180000e-02 1.190000e-02
18 1.290000e-02 1.760000e-02
17 1.500000e-02 8.100000e-03
16 1.280000e-02 2.310000e-02
15 1.750000e-02 1.470000e-02
1000 0.000000e+00 1.222000e-01
100 1.800000e-03 9.870000e-02
65 2.800000e-03 1.013000e-01
50 4.300000e-03 4.360000e-02
40 3.700000e-03 8.750000e-02
30 6.500000e-03 2.490000e-02
26 8.900000e-03 5.560000e-02
23 1.080000e-02 1.510000e-02
20 1.060000e-02 3.430000e-02
18 1.230000e-02 6.100000e-03
17 1.430000e-02 8.000000e-03
16 1.530000e-02 4.300000e-03
15 1.710000e-02 1.110000e-02
1000 0.000000e+00 1.102000e-01
100 1.200000e-03 1.112000e-01
65 3.200000e-03 8.200000e-02
50 3.600000e-03 8.950000e-02
40 4.300000e-03 9.640000e-02
30 5.600000e-03 7.880000e-02
26 6.700000e-03 6.880000e-02
23 9.500000e-03 6.370000e-02
20 1.220000e-02 4.000000e-03
18 1.400000e-02 4.350000e-02
17 1.540000e-02 1.350000e-02
16 1.610000e-02 5.000000e-03
15 1.730000e-02 6.600000e-03
1000 0.000000e+00 1.213000e-01
100 1.300000e-03 1.128000e-01
65 2.000000e-03 1.092000e-01
50 2.300000e-03 9.030000e-02
40 4.200000e-03 7.490000e-02
30 7.200000e-03 5.820000e-02
26 7.300000e-03 6.030000e-02
23 8.400000e-03 5.430000e-02
20 1.350000e-02 2.260000e-02
18 1.340000e-02 3.680000e-02
17 1.370000e-02 1.930000e-02
16 1.490000e-02 1.430000e-02
15 1.510000e-02 9.800000e-03
1000 1.000000e-04 1.538000e-01
100 1.300000e-03 8.280000e-02
65 2.100000e-03 1.086000e-01
50 3.400000e-03 9.890000e-02
40 5.000000e-03 8.410000e-02
30 6.300000e-03 7.690000e-02
26 8.000000e-03 7.640000e-02
23 1.010000e-02 3.170000e-02
20 1.200000e-02 9.940000e-02
18 1.110000e-02 2.420000e-02
17 1.540000e-02 9.600000e-03
16 1.720000e-02 8.400000e-03
15 1.750000e-02 9.100000e-03
1000 0.000000e+00 1.305000e-01
100 1.200000e-03 1.015000e-01
65 2.300000e-03 8.270000e-02
50 3.700000e-03 1.003000e-01
40 4.900000e-03 8.950000e-02
30 6.100000e-03 8.880000e-02
26 7.400000e-03 7.210000e-02
23 9.200000e-03 5.560000e-02
20 1.240000e-02 1.060000e-02
18 1.140000e-02 2.560000e-02
17 1.330000e-02 1.290000e-02
16 1.720000e-02 1.590000e-02
15 1.680000e-02 4.800000e-03
1000 0.000000e+00 1.255000e-01
100 2.800000e-03 7.500000e-02
65 2.300000e-03 9.270000e-02
50 2.700000e-03 7.950000e-02
40 4.200000e-03 8.650000e-02
30 7.800000e-03 6.880000e-02
26 8.900000e-03 8.110000e-02
23 1.100000e-02 4.400000e-02
20 1.210000e-02 1.630000e-02
18 1.230000e-02 6.900000e-03
17 1.650000e-02 2.700000e-03
16 1.450000e-02 2.150000e-02
15 1.810000e-02 4.700000e-03
1000 1.000000e-04 1.311000e-01
100 3.000000e-04 1.053000e-01
65 2.300000e-03 1.090000e-01
50 3.100000e-03 1.162000e-01
40 4.400000e-03 7.590000e-02
30 5.000000e-03 8.160000e-02
26 8.400000e-03 3.230000e-02
23 1.040000e-02 2.660000e-02
20 1.170000e-02 3.600000e-02
18 1.420000e-02 1.880000e-02
17 1.440000e-02 1.310000e-02
16 1.400000e-02 5.000000e-03
15 1.540000e-02 6.600000e-03
1000 1.000000e-04 1.509000e-01
100 1.100000e-03 1.098000e-01
65 2.600000e-03 9.540000e-02
50 3.400000e-03 8.760000e-02
40 4.900000e-03 7.820000e-02
30 6.100000e-03 6.170000e-02
26 8.100000e-03 1.180000e-02
23 9.600000e-03 2.580000e-02
20 1.220000e-02 3.300000e-02
18 1.330000e-02 1.940000e-02
17 1.470000e-02 3.500000e-03
16 1.710000e-02 1.250000e-02
15 1.640000e-02 4.100000e-03
1000 3.000000e-04 1.182000e-01
100 2.400000e-03 9.700000e-02
65 2.500000e-03 1.155000e-01
50 3.800000e-03 1.009000e-01
40 4.700000e-03 9.320000e-02
30 6.500000e-03 5.800000e-02
26 7.200000e-03 5.680000e-02
23 9.300000e-03 5.100000e-02
20 1.290000e-02 6.400000e-03
18 1.320000e-02 4.980000e-02
17 1.460000e-02 1.090000e-02
16 1.440000e-02 9.200000e-03
15 1.420000e-02 1.680000e-02
1000 0.000000e+00 1.094000e-01
100 1.700000e-03 1.085000e-01
65 3.100000e-03 9.320000e-02
50 2.800000e-03 9.540000e-02
40 4.100000e-03 8.310000e-02
30 7.600000e-03 8.230000e-02
26 9.400000e-03 7.310000e-02
23 9.900000e-03 2.520000e-02
20 1.150000e-02 5.620000e-02
18 1.300000e-02 7.700000e-03
17 1.350000e-02 2.340000e-02
16 1.590000e-02 7.600000e-03
15 1.590000e-02 2.600000e-03
1000 1.000000e-04 1.244000e-01
100 1.500000e-03 1.074000e-01
65 2.800000e-03 8.940000e-02
50 3.300000e-03 7.300000e-02
40 5.100000e-03 8.910000e-02
30 6.600000e-03 8.240000e-02
26 7.500000e-03 4.100000e-02
23 9.700000e-03 3.820000e-02
20 1.130000e-02 8.100000e-03
18 1.200000e-02 6.600000e-03
17 1.660000e-02 8.800000e-03
16 1.590000e-02 1.570000e-02
15 1.600000e-02 4.000000e-03
1000 3.000000e-04 8.800000e-02
100 1.300000e-03 1.042000e-01
65 2.300000e-03 1.024000e-01
50 3.300000e-03 1.058000e-01
40 5.700000e-03 8.920000e-02
30 6.200000e-03 7.930000e-02
26 7.200000e-03 5.580000e-02
23 1.260000e-02 1.600000e-02
20 1.190000e-02 2.200000e-02
18 1.480000e-02 5.800000e-03
17 1.490000e-02 5.500000e-03
16 1.590000e-02 6.700000e-03
15 1.650000e-02 8.000000e-03
1000 1.000000e-04 1.273000e-01
100 1.200000e-03 1.167000e-01
65 3.400000e-03 9.980000e-02
50 3.100000e-03 1.051000e-01
40 4.600000e-03 8.360000e-02
30 6.900000e-03 7.940000e-02
26 9.700000e-03 4.880000e-02
23 9.000000e-03 1.080000e-02
20 1.130000e-02 4.250000e-02
18 1.250000e-02 1.260000e-02
17 1.440000e-02 3.230000e-02
16 1.280000e-02 6.900000e-03
15 1.890000e-02 6.500000e-03
1000 0.000000e+00 1.348000e-01
100 8.000000e-04 1.082000e-01
65 2.700000e-03 9.000000e-02
50 3.100000e-03 7.910000e-02
40 5.600000e-03 7.450000e-02
30 6.600000e-03 5.900000e-02
26 8.100000e-03 6.520000e-02
23 9.200000e-03 6.820000e-02
20 1.140000e-02 1.110000e-02
18 1.310000e-02 1.440000e-02
17 1.300000e-02 1.350000e-02
16 1.600000e-02 7.200000e-03
15 1.630000e-02 4.200000e-03
1000 1.000000e-04 1.554000e-01
100 2.000000e-03 1.024000e-01
65 1.400000e-03 1.053000e-01
50 2.800000e-03 5.320000e-02
40 4.500000e-03 9.270000e-02
30 5.500000e-03 7.910000e-02
26 8.100000e-03 1.530000e-02
23 9.400000e-03 5.390000e-02
20 1.110000e-02 1.980000e-02
18 1.270000e-02 9.300000e-03
17 1.410000e-02 7.600000e-03
16 1.550000e-02 1.060000e-02
15 1.650000e-02 5.900000e-03
1000 0.000000e+00 1.123000e-01
100 1.000000e-03 1.206000e-01
65 2.100000e-03 1.013000e-01
50 4.200000e-03 1.037000e-01
40 4.900000e-03 7.780000e-02
30 5.700000e-03 7.240000e-02
26 7.800000e-03 8.080000e-02
23 9.700000e-03 2.710000e-02
20 1.160000e-02 5.700000e-02
18 1.290000e-02 1.780000e-02
17 1.180000e-02 6.100000e-03
16 1.650000e-02 1.200000e-02
15 1.770000e-02 4.400000e-03
1000 0.000000e+00 1.244000e-01
100 1.800000e-03 1.309000e-01
65 1.500000e-03 1.191000e-01
50 2.900000e-03 1.004000e-01
40 4.800000e-03 9.960000e-02
30 6.400000e-03 5.910000e-02
26 8.300000e-03 6.880000e-02
23 8.800000e-03 4.290000e-02
20 1.050000e-02 1.930000e-02
18 1.220000e-02 7.400000e-03
17 1.360000e-02 1.900000e-03
16 1.380000e-02 1.130000e-02
15 1.520000e-02 1.150000e-02
1000 2.000000e-04 9.480000e-02
100 1.800000e-03 1.147000e-01
65 2.300000e-03 9.590000e-02
50 4.600000e-03 5.850000e-02
40 5.700000e-03 7.920000e-02
30 6.500000e-03 7.330000e-02
26 7.600000e-03 3.220000e-02
23 1.080000e-02 7.200000e-03
20 1.140000e-02 2.880000e-02
18 1.210000e-02 6.900000e-03
17 1.500000e-02 1.920000e-02
16 1.650000e-02 1.230000e-02
15 1.650000e-02 1.170000e-02
1000 1.000000e-04 1.252000e-01
100 1.100000e-03 9.170000e-02
65 1.700000e-03 9.730000e-02
50 3.700000e-03 9.820000e-02
40 4.600000e-03 8.850000e-02
30 5.000000e-03 6.930000e-02
26 6.200000e-03 7.390000e-02
23 8.800000e-03 6.820000e-02
20 1.140000e-02 4.030000e-02
18 1.250000e-02 3.650000e-02
17 1.460000e-02 5.000000e-03
16 1.640000e-02 1.740000e-02
15 1.410000e-02 6.500000e-03
1000 0.000000e+00 1.176000e-01
100 1.100000e-03 1.154000e-01
65 1.800000e-03 1.138000e-01
50 2.600000e-03 9.130000e-02
40 4.300000e-03 1.081000e-01
30 7.100000e-03 7.270000e-02
26 8.600000e-03 7.360000e-02
23 8.200000e-03 8.190000e-02
20 1.390000e-02 2.660000e-02
18 1.360000e-02 1.220000e-02
17 1.410000e-02 2.420000e-02
16 1.420000e-02 6.400000e-03
15 1.760000e-02 5.100000e-03
1000 0.000000e+00 1.158000e-01
100 7.000000e-04 1.014000e-01
65 1.700000e-03 1.029000e-01
50 3.700000e-03 8.600000e-02
40 4.500000e-03 9.430000e-02
30 5.400000e-03 5.830000e-02
26 8.400000e-03 5.160000e-02
23 7.300000e-03 2.760000e-02
20 1.080000e-02 4.800000e-02
18 1.310000e-02 1.110000e-02
17 1.630000e-02 8.100000e-03
16 1.570000e-02 8.800000e-03
15 1.550000e-02 9.700000e-03
1000 1.000000e-04 1.244000e-01
100 1.300000e-03 9.960000e-02
65 2.700000e-03 8.310000e-02
50 3.000000e-03 1.012000e-01
40 3.900000e-03 1.026000e-01
30 7.400000e-03 2.660000e-02
26 8.800000e-03 7.950000e-02
23 7.100000e-03 6.200000e-02
20 9.500000e-03 3.810000e-02
18 1.460000e-02 9.500000e-03
17 1.330000e-02 8.700000e-03
16 1.750000e-02 3.800000e-03
15 1.870000e-02 4.700000e-03
1000 0.000000e+00 1.191000e-01
100 1.300000e-03 1.035000e-01
65 2.700000e-03 8.650000e-02
50 4.600000e-03 7.280000e-02
40 3.700000e-03 8.100000e-02
30 5.300000e-03 7.870000e-02
26 8.800000e-03 6.590000e-02
23 9.100000e-03 5.160000e-02
20 1.340000e-02 2.830000e-02
18 1.330000e-02 3.530000e-02
17 1.360000e-02 1.030000e-02
16 1.610000e-02 4.300000e-03
15 1.680000e-02 7.600000e-03
1000 0.000000e+00 1.071000e-01
100 1.100000e-03 1.105000e-01
65 1.800000e-03 1.037000e-01
50 3.000000e-03 9.520000e-02
40 4.300000e-03 6.980000e-02
30 5.800000e-03 7.400000e-02
26 7.500000e-03 5.650000e-02
23 1.090000e-02 3.090000e-02
20 1.140000e-02 3.760000e-02
18 1.250000e-02 3.400000e-02
17 1.420000e-02 1.190000e-02
16 1.570000e-02 4.300000e-03
15 1.920000e-02 1.180000e-02
1000 1.000000e-04 1.576000e-01
100 1.600000e-03 1.135000e-01
65 2.000000e-03 9.690000e-02
50 3.300000e-03 9.120000e-02
40 3.700000e-03 9.560000e-02
30 6.900000e-03 7.940000e-02
26 6.900000e-03 6.790000e-02
23 9.300000e-03 2.470000e-02
20 1.150000e-02 2.300000e-02
18 1.260000e-02 1.040000e-02
17 1.210000e-02 2.630000e-02
16 1.610000e-02 9.900000e-03
15 1.590000e-02 8.800000e-03
1000 0.000000e+00 1.190000e-01
100 1.100000e-03 1.091000e-01
65 2.300000e-03 8.990000e-02
50 3.400000e-03 9.110000e-02
40 4.700000e-03 7.920000e-02
30 6.500000e-03 5.230000e-02
26 7.600000e-03 6.230000e-02
23 9.000000e-03 3.650000e-02
20 1.120000e-02 4.700000e-02
18 1.360000e-02 1.620000e-02
17 1.400000e-02 1.240000e-02
16 1.440000e-02 6.000000e-03
15 1.560000e-02 7.900000e-03
1000 0.000000e+00 1.274000e-01
100 1.600000e-03 1.108000e-01
65 1.800000e-03 9.470000e-02
50 3.500000e-03 9.500000e-02
40 2.700000e-03 9.830000e-02
30 6.900000e-03 6.090000e-02
26 8.400000e-03 4.670000e-02
23 8.800000e-03 3.730000e-02
20 1.100000e-02 8.600000e-03
18 1.340000e-02 3.900000e-03
17 1.370000e-02 1.040000e-02
16 1.370000e-02 3.900000e-03
15 1.440000e-02 1.610000e-02
1000 0.000000e+00 1.168000e-01
100 6.000000e-04 1.115000e-01
65 2.400000e-03 1.036000e-01
50 3.300000e-03 6.220000e-02
40 3.200000e-03 9.850000e-02
30 7.000000e-03 6.680000e-02
26 7.500000e-03 2.780000e-02
23 9.900000e-03 1.230000e-02
20 1.040000e-02 3.660000e-02
18 1.420000e-02 1.140000e-02
17 1.690000e-02 1.640000e-02
16 1.490000e-02 3.400000e-03
15 1.670000e-02 5.700000e-03
1000 0.000000e+00 1.213000e-01
100 1.900000e-03 9.610000e-02
65 2.400000e-03 1.173000e-01
50 3.300000e-03 7.920000e-02
40 5.500000e-03 6.660000e-02
30 6.100000e-03 7.270000e-02
26 7.400000e-03 5.280000e-02
23 1.020000e-02 1.490000e-02
20 1.040000e-02 2.210000e-02
18 1.380000e-02 1.360000e-02
17 1.360000e-02 1.190000e-02
16 1.420000e-02 3.700000e-02
15 1.500000e-02 7.600000e-03
1000 1.000000e-04 1.232000e-01
100 1.000000e-03 1.151000e-01
65 2.100000e-03 9.510000e-02
50 2.900000e-03 9.430000e-02
40 3.700000e-03 8.320000e-02
30 5.900000e-03 6.210000e-02
26 9.000000e-03 5.740000e-02
23 1.020000e-02 3.360000e-02
20 1.190000e-02 9.800000e-03
18 1.510000e-02 2.190000e-02
17 1.360000e-02 1.980000e-02
16 1.350000e-02 2.040000e-02
15 1.730000e-02 1.050000e-02
1000 0.000000e+00 1.072000e-01
100 1.800000e-03 8.680000e-02
65 2.300000e-03 9.800000e-02
50 3.200000e-03 8.150000e-02
40 5.000000e-03 7.690000e-02
30 6.500000e-03 4.040000e-02
26 8.300000e-03 4.040000e-02
23 8.500000e-03 3.080000e-02
20 1.150000e-02 2.320000e-02
18 1.330000e-02 1.520000e-02
17 1.150000e-02 9.700000e-03
16 1.730000e-02 5.300000e-03
15 1.700000e-02 5.600000e-03
1000 1.000000e-04 1.500000e-01
100 1.400000e-03 1.069000e-01
65 2.000000e-03 1.123000e-01
50 2.900000e-03 8.280000e-02
40 4.700000e-03 9.480000e-02
30 6.900000e-03 8.300000e-02
26 7.700000e-03 6.330000e-02
23 8.900000e-03 4.460000e-02
20 1.110000e-02 4.810000e-02
18 1.270000e-02 2.590000e-02
17 1.340000e-02 2.150000e-02
16 1.530000e-02 6.900000e-03
15 1.470000e-02 1.310000e-02
1000 0.000000e+00 1.265000e-01
100 2.000000e-03 1.018000e-01
65 2.700000e-03 1.014000e-01
50 3.900000e-03 1.037000e-01
40 4.500000e-03 8.180000e-02
30 6.600000e-03 6.430000e-02
26 6.400000e-03 7.070000e-02
23 1.150000e-02 2.470000e-02
20 1.060000e-02 1.550000e-02
18 1.290000e-02 1.310000e-02
17 1.390000e-02 9.400000e-03
16 1.300000e-02 6.630000e-02
15 1.640000e-02 7.200000e-03
1000 0.000000e+00 1.254000e-01
100 1.000000e-03 9.890000e-02
65 2.700000e-03 6.680000e-02
50 3.800000e-03 8.590000e-02
40 5.300000e-03 9.510000e-02
30 5.500000e-03 7.180000e-02
26 6.500000e-03 3.900000e-02
23 7.400000e-03 5.380000e-02
20 1.200000e-02 7.100000e-02
18 1.340000e-02 1.540000e-02
17 1.520000e-02 6.700000e-03
16 1.810000e-02 1.120000e-02
15 1.550000e-02 1.380000e-02
1000 0.000000e+00 1.023000e-01
100 1.200000e-03 1.088000e-01
65 3.200000e-03 3.850000e-02
50 2.600000e-03 8.370000e-02
40 4.700000e-03 7.990000e-02
30 6.000000e-03 4.010000e-02
26 6.700000e-03 1.830000e-02
23 9.200000e-03 2.440000e-02
20 1.120000e-02 2.000000e-02
18 1.360000e-02 1.400000e-02
17 1.340000e-02 7.600000e-03
16 1.310000e-02 6.500000e-03
15 1.640000e-02 3.000000e-02
1000 0.000000e+00 1.259000e-01
100 1.600000e-03 1.069000e-01
65 1.800000e-03 9.760000e-02
50 4.300000e-03 8.750000e-02
40 4.100000e-03 9.200000e-02
30 6.600000e-03 7.530000e-02
26 8.400000e-03 8.510000e-02
23 1.000000e-02 2.130000e-02
20 1.150000e-02 1.060000e-02
18 1.490000e-02 1.080000e-02
17 1.340000e-02 1.530000e-02
16 1.450000e-02 6.900000e-03
15 1.490000e-02 1.290000e-02
1000 1.000000e-04 1.375000e-01
100 1.400000e-03 1.077000e-01
65 2.400000e-03 9.490000e-02
50 3.000000e-03 8.630000e-02
40 3.400000e-03 7.890000e-02
30 8.100000e-03 5.170000e-02
26 8.800000e-03 6.720000e-02
23 9.000000e-03 3.110000e-02
20 1.120000e-02 7.300000e-03
18 1.320000e-02 1.630000e-02
17 1.550000e-02 1.910000e-02
16 1.510000e-02 1.250000e-02
15 1.640000e-02 4.200000e-03
1000 1.000000e-04 1.269000e-01
100 1.500000e-03 1.067000e-01
65 2.600000e-03 9.300000e-02
50 3.100000e-03 7.900000e-02
40 5.700000e-03 9.260000e-02
30 6.800000e-03 3.250000e-02
26 7.700000e-03 6.250000e-02
23 9.400000e-03 1.790000e-02
20 1.160000e-02 2.000000e-02
18 1.270000e-02 2.500000e-02
17 1.330000e-02 6.350000e-02
16 1.270000e-02 1.040000e-02
15 1.690000e-02 1.730000e-02
1000 1.000000e-04 1.353000e-01
100 6.000000e-04 1.103000e-01
65 2.900000e-03 6.100000e-02
50 3.100000e-03 8.200000e-02
40 4.400000e-03 8.500000e-02
30 7.100000e-03 5.040000e-02
26 9.800000e-03 3.930000e-02
23 9.300000e-03 1.900000e-02
20 1.160000e-02 4.830000e-02
18 1.230000e-02 6.100000e-03
17 1.510000e-02 1.270000e-02
16 1.450000e-02 7.200000e-03
15 1.500000e-02 6.500000e-03
1000 0.000000e+00 1.218000e-01
100 1.100000e-03 1.104000e-01
65 2.400000e-03 1.009000e-01
50 4.200000e-03 6.960000e-02
40 3.500000e-03 5.160000e-02
30 7.400000e-03 7.460000e-02
26 6.800000e-03 7.310000e-02
23 9.200000e-03 5.560000e-02
20 1.090000e-02 2.500000e-02
18 1.100000e-02 2.080000e-02
17 1.380000e-02 8.600000e-03
16 1.400000e-02 4.800000e-03
15 1.630000e-02 6.300000e-03
1000 0.000000e+00 1.240000e-01
100 1.500000e-03 1.084000e-01
65 2.500000e-03 9.370000e-02
50 2.800000e-03 1.002000e-01
40 4.300000e-03 8.510000e-02
30 7.000000e-03 6.570000e-02
26 8.100000e-03 6.720000e-02
23 8.900000e-03 3.950000e-02
20 1.000000e-02 3.790000e-02
18 1.140000e-02 1.590000e-02
17 1.380000e-02 7.700000e-03
16 1.540000e-02 7.100000e-03
15 1.730000e-02 9.000000e-03
1000 1.000000e-04 1.390000e-01
100 1.300000e-03 9.560000e-02
65 2.400000e-03 1.015000e-01
50 3.600000e-03 8.970000e-02
40 5.300000e-03 9.430000e-02
30 7.600000e-03 6.970000e-02
26 6.200000e-03 5.400000e-02
23 8.300000e-03 1.300000e-02
20 1.320000e-02 7.000000e-03
18 1.330000e-02 3.970000e-02
17 1.400000e-02 3.300000e-03
16 1.520000e-02 1.420000e-02
15 1.650000e-02 3.500000e-03
1000 0.000000e+00 1.216000e-01
100 1.000000e-03 1.042000e-01
65 1.500000e-03 9.370000e-02
50 3.100000e-03 9.520000e-02
40 4.000000e-03 7.240000e-02
30 7.600000e-03 5.480000e-02
26 7.900000e-03 6.480000e-02
23 7.800000e-03 5.990000e-02
20 1.050000e-02 2.680000e-02
18 1.400000e-02 4.800000e-02
17 1.400000e-02 5.400000e-03
16 1.740000e-02 1.070000e-02
15 1.710000e-02 1.530000e-02
1000 0.000000e+00 1.160000e-01
100 1.100000e-03 1.052000e-01
65 1.200000e-03 1.056000e-01
50 4.100000e-03 8.690000e-02
40 4.500000e-03 7.930000e-02
30 6.400000e-03 7.170000e-02
26 7.400000e-03 4.580000e-02
23 9.700000e-03 2.980000e-02
20 1.080000e-02 5.230000e-02
18 1.160000e-02 2.040000e-02
17 1.380000e-02 4.040000e-02
16 1.480000e-02 1.900000e-02
15 1.810000e-02 1.480000e-02
1000 0.000000e+00 1.222000e-01
100 1.500000e-03 1.110000e-01
65 2.300000e-03 1.091000e-01
50 3.000000e-03 9.250000e-02
40 4.200000e-03 8.070000e-02
30 7.900000e-03 5.930000e-02
26 7.500000e-03 5.620000e-02
23 9.900000e-03 6.790000e-02
20 1.160000e-02 6.800000e-03
18 1.370000e-02 1.830000e-02
17 1.270000e-02 6.600000e-03
16 1.620000e-02 1.060000e-02
15 1.570000e-02 1.730000e-02
1000 0.000000e+00 1.289000e-01
100 1.400000e-03 1.206000e-01
65 2.100000e-03 9.980000e-02
50 3.000000e-03 1.136000e-01
40 4.300000e-03 8.680000e-02
30 5.500000e-03 6.650000e-02
26 8.500000e-03 4.580000e-02
23 1.020000e-02 5.680000e-02
20 1.040000e-02 2.160000e-02
18 1.370000e-02 2.100000e-02
17 1.370000e-02 1.400000e-02
16 1.370000e-02 1.690000e-02
15 1.640000e-02 4.700000e-03
1000 0.000000e+00 1.167000e-01
100 1.600000e-03 8.970000e-02
65 1.900000e-03 1.070000e-01
50 3.600000e-03 4.470000e-02
40 4.000000e-03 8.290000e-02
30 5.900000e-03 7.680000e-02
26 7.500000e-03 4.680000e-02
23 1.090000e-02 6.350000e-02
20 1.310000e-02 3.030000e-02
18 1.230000e-02 3.150000e-02
17 1.170000e-02 2.670000e-02
16 1.680000e-02 1.220000e-02
15 1.640000e-02 1.330000e-02
1000 1.000000e-04 1.124000e-01
100 9.000000e-04 1.160000e-01
65 1.700000e-03 9.600000e-02
50 2.200000e-03 1.002000e-01
40 4.300000e-03 7.170000e-02
30 6.300000e-03 6.150000e-02
26 8.000000e-03 6.520000e-02
23 1.070000e-02 1.780000e-02
20 1.130000e-02 4.550000e-02
18 1.350000e-02 2.080000e-02
17 1.290000e-02 1.420000e-02
16 1.400000e-02 1.600000e-02
15 1.800000e-02 1.020000e-02
1000 0.000000e+00 1.196000e-01
100 1.200000e-03 1.094000e-01
65 2.600000e-03 1.142000e-01
50 3.800000e-03 9.150000e-02
40 4.400000e-03 8.850000e-02
30 6.600000e-03 6.140000e-02
26 1.030000e-02 5.140000e-02
23 9.200000e-03 3.230000e-02
20 1.330000e-02 1.110000e-02
18 1.310000e-02 5.900000e-03
17 1.230000e-02 1.310000e-02
16 1.480000e-02 4.200000e-03
15 1.610000e-02 2.180000e-02
1000 0.000000e+00 1.105000e-01
100 1.000000e-03 1.008000e-01
65 1.800000e-03 9.880000e-02
50 3.600000e-03 9.190000e-02
40 3.400000e-03 9.220000e-02
30 5.400000e-03 8.280000e-02
26 8.100000e-03 6.270000e-02
23 8.800000e-03 3.910000e-02
20 1.100000e-02 2.570000e-02
18 1.360000e-02 2.880000e-02
17 1.320000e-02 1.630000e-02
16 1.570000e-02 1.020000e-02
15 1.620000e-02 2.330000e-02
1000 1.000000e-04 1.171000e-01
100 1.400000e-03 9.440000e-02
65 2.400000e-03 9.650000e-02
50 3.500000e-03 7.980000e-02
40 4.100000e-03 4.440000e-02
